Zdjęcie satelitarne spoglądające na ziemię.	A satellite picture looking down at the earth.	Zdjęcie satelitarne Ziemii.	4.5
A więc to niesamowita rzecz do rozważenia.	And so that is an amazing thing to consider.	Mamy fascynujący temat do rozważenia.	4.833333333
Z drugiej strony mamy ludzi, którzy mówią, że problemem jest to, że potrzebujemy więcej pomocy.	And on the other we have people who say the problem is that we need more aid.	Jednocześnie z drugiej strony są ludzie przekonani że potrzebujemy jeszcze więcej pomocy.	4.583333333
To podmiot ujarzmiający przedmiot.	It is the subject subjugating the object.	Podmiot opanowuje przedmiot.	4.666666667
To kończy czterokrotnie.	That completes the quadruple.	kompletuje czwórnię.	4.5
Znalezienie równowagi między tymi rzeczami jest zawsze niebezpieczne, ponieważ możesz zbytnio przechylić się w kierunku nieprzygotowania.	Finding the balance between those things is always dangerous because you might tip off too much in the direction of unprepared.	Znajdując równowagę pomiędzy tymi rzeczami jest niebezpieczne ponieważ możesz się potknąć upadając w kierunku nieprzygotowania.	4.583333333
To był akt zaciśniętych zębów i nienawiści. To było nie do zniesienia.	It was an act of clenched teeth and hatred It was the unendurable.	Było to aktem zaciśniętych zębów i nienawiści. Było to nie do zniesienia.	4.75
Więc nie wiem, jak bardzo rozwinęła się cywilizacja od roku 79 ne, ale istnieje duże prawdopodobieństwo, że naprawdę w to wierzę i nie wierzę w kosmitów i nie wierzę, że na Ziemi są jacyś kosmici ani nic w tym stylu Ale jest prawdopodobieństwo, że staniemy twarzą w twarz z cywilizacją, która jest bardziej inteligentna niż nasza własna.	So I don not know how much civilization really has progressed since AD 79 but there is a great likelihood I really believe this and I don not believe in aliens and I don not believe there are any aliens on the Earth or anything like that But there is a likelihood that we will confront a civilization that is more intelligent than our own.	Zatem nie wiem tak naprawdę jak bardzo cywilizacja rozwinęła się od 79 n.e ale jest wielce możliwe naprawdę w to wierzę a nie wierzę w kosmitów ale i nie wierzę że na Ziemi są jacyś kośmici czy coś takiego. Ale jest prawdopodobieństwo że napotkamy cywilizację która będzie bardziej inteligentna od naszej.	4.25
ON Prawie żaden.	HE Almost none.	Prawie nic.	4.333333333
Niosą przyrządy, które faktycznie pobierają dane do 2000 metrów.	They are carrying instruments that are actually taking data down to 2000 meters.	Noszą narzędzia i zbierają dane z głębokości do 2000 metrów.	4.833333333
Stanowisko kobiet, jak blisko trzymają się rodziny nuklearnej, znajduje się na przeciwległych krańcach biegunów bogatego, rozwiniętego świata.	The position of women how closely they keep to the nuclear family are on opposite ends of the poles in terms of the rich developed world.	Jeśli chodzi o pozycję kobiet i kładzenie nacisku na rodzinę nuklearną te kraje plasują się na przeciwnych biegunach pośród państw bogatych i rozwiniętych.	3.833333333
W rzeczywistości jest to miara mobilności oparta na dochodach.	It is actually a measure of mobility based on income.	Właściwie to miara mobilności oparta na dochodach.	5
Byłem jak nie.	I was like No.	Nie .	3.75
Więc dostajesz coś takiego.	So you get something like this.	Na przykład coś takiego .	4.833333333
Napisałem o tym w magazynie Life w 1993 roku.	I wrote a story about this in Life magazine in 1993.	napisałem o tym opowiadanie w magazynie Life w 1993.	4.75
Co prowadzi mnie do nagrania wideo konferencji prasowej prezydenta Busha sprzed kilku tygodni.	Which leads me to a videotape of a President Bush press conference from a couple of weeks ago.	Co kojarzy mi się z nagraniem prezydenta Busha z konferencji prasowej sprzed paru tygodni.	4.5
Wszystkie są problemami, które są bardziej powszechne na dole gradientu społecznego.	They are all problems that tend to be more common at the bottom of the social gradient.	Wszystkie wydają się być powszechniejsze w dolnych warstwach społecznych.	4.5
No cóż, inna historia.	Oh well different story.	No cóż inna anegdotka.	4.666666667
I oczywiście inni, używający bardziej wyrafinowanych metod w literaturze, kontrolowali ubóstwo, edukację i tak dalej.	And of course others using more sophisticated methods in the literature have controlled for poverty and education and so on.	Rzecz jasna inni badacze korzystający z bardziej wyrafinowanych metod kontrolowali też poziomy ubóstwa wykształcenia i tym podobnych.	4.5
Mieliśmy wybory prezydenckie w 2000 roku rozstrzygnięte przez Sąd Najwyższy.	We had a 2000 presidential election decided by the Supreme Court.	W roku 2000 o wynikach wyborów prezydenckich zadecydował Sąd Najwyższy.	4.666666667
Wielka zmiana w naszym rozumieniu czynników powodujących przewlekłe zdrowie w bogatym, rozwiniętym świecie polega na tym, jak ważny jest przewlekły stres ze źródeł społecznych, który wpływa na układ odpornościowy i układ sercowo-naczyniowy.	The big change in our understanding of drivers of chronic health in the rich developed world is how important chronic stress from social sources is affecting the immune system the cardiovascular system.	Dużą zmianę w naszym rozumieniu przyczyn przewlekłych chorób w bogatym rozwiniętym świecie przyniosło zrozumienie jak bardzo chroniczny stres z otoczenia społecznego odbija się na działaniu układu odpornościowego i układu krążenia.	4.083333333
Dwuznaczność moralna staje się dominującym memem w telewizji od 1990 roku na następne 20 lat.	Moral ambiguity becomes the dominant meme in television from 1990 for the next 20 years.	Moralna dwuznaczność staje się myślą przewodnią w telewizji od 1990 przez następne 20 lat.	4.833333333
To zdumiewający wgląd, o którym dowiedzieliśmy się dopiero niedawno.	It is an astonishing insight and we have only found out about this recently.	To niesamowity wgląd. I dopiero niedawno dowiedzieliśmy się o tym.	4.5
w Angoli czy Afganistanie.	in Angola or Afghanistan.	w Angoli i Afganistanie.	4.833333333
Prawie wszystko, co robimy, jest podświadome.	Almost everything we do is subconscious.	Prawie wszystko co robimy robimy nieświadomie.	4.666666667
Więc to, co zamierzamy zrobić, to tak naprawdę sami zorganizujemy te spotkania.	So what we are going to do is we are actually going to set up these meetings ourselves.	Postanowiliśmy więc sami zająć się organizowaniem tych spotkań.	4.166666667
Kwas zniszczy złocenie.	The acid will ruin the gold plating.	Kwas zniszczy złocenie .	5
W większości nie zagrażają one prawdziwemu życiu.	And for the most part they are not real life threatening.	I w większości przypadków wybory te nie są kwestią życia i śmierci.	4.5
A ta, jak sądzę, jest prawdopodobnie najgorszymi kobietami, które obie noszą dżinsy w ten sam sposób.	And this one I think is possibly the worst two ladies both facing the same way both wearing jeans.	Ten przykład jest chyba najgorszy ze wszystkich dwie kobiety obie zwrocóne w tę samą stronę obie ubrane w dżinsy.	3.5
Właśnie wykonaliśmy 33 kamery około pół godziny temu na całej półkuli północnej i obserwowaliśmy, co się dzieje.	We just had 33 cameras shoot about half an hour ago all across the northern hemisphere watching what is happened.	Każdy z nich zrobił zdjęcie jakieś pół godziny temu rejestrując zmiany na przestrzeni północnej półkuli.	3.583333333
I oczywiście tak się nie stało.	And of course that wasn not the case.	Oczywiście tak się nie stało.	4.25
A po prawej dowiadujemy się, że istnieje nowy sposób na podtrzymanie piersi.	And on the right we learn that there is a new way to support your breast.	A po prawej możemy się dowiedzieć że istnieje nowy sposób podtrzymania biustu.	4.5
Ten drewniany holownik z 1923 roku wykonany w całości z jodły Douglas.	This a 1923 wooden tugboat made completely out of Douglas fir.	To holownik z 1923 r. zrobiony w całości z amerykańskiej jodły.	4.666666667
Szybko zdałem sobie sprawę, że przestrzenie ludzkie nie muszą znajdować się tylko w środku.	I soon realized that manspaces didn not have to be only inside.	Pojąłem że męskie azyle to nie tylko wnętrza.	4.25
A gdybyś miał świetną pracę.	And if you would you have got a great job.	Jeśli tak masz wspaniałą posadę.	3.166666667
Cóż, w ciągu około trzech tygodni nieostrożnie zamieniłem pomysł kilku kamer poklatkowych na 25 kamer poklatkowych.	Well within about three weeks I incautiously turned that idea of a couple of time lapse cameras into 25 time lapse cameras.	W ciągu około trzech tygodni nieopatrznie rozszerzyłem swój pomysł z kilku na 25 aparatów poklatkowych.	4.333333333
Darwin jest taki, że prawa się nie zmieniają, ale teraz na boisku pojawia się nowy typ gracza i wszystko zaczyna wyglądać zupełnie inaczej.	Darwin is laws don not change but now there is a new kind of player on the field and things begin to look very different.	Prawa Darwina się nie zmieniły ale na scenę wkroczył nowy aktor i pewne rzeczy wyglądają inaczej.	3.416666667
Ale w każdym razie, kiedy mówimy, zachodzą duże, duże zmiany.	But in any case there are big big changes happening as we speak.	W każdym razie ogromne zmiany zachodzą w każdej chwili.	4.333333333
To jest nagroda, której nie chcę przegapić.	That is a reward I am not willing to pass up.	To nagroda której ja nie chcę przegapić.	4.833333333
W laboratorium zaobserwowaliśmy olbrzymią synergię między chemioterapią a polami do leczenia nowotworów.	In the lab we have observed tremendous synergies between chemotherapy and Tumor Treating Fields.	W laboratorium zaobserwowaliśmy ogromną synergię pomiędzy chemioterapią a polami TTF.	4.833333333
Cóż, jak to się stało, ocynkowało lokalną społeczność.	Well how it happened is the local community galvanized.	Okazało się że miejscowa społeczność przebudziła się.	4.416666667
Możesz stać tam przez całe życie i nigdy byś tego nie zobaczył, ale kamera to rejestruje.	You can stand up there your whole life and you would never see this but the camera records it.	Moglibyście stać tam przez całe życie i nigdy tego nie zobaczyć ale aparat to zarejestruje.	4.916666667
Czy uwierzyłbyś w kilkanaście akapitów.	Would you believe about a dozen paragraphs.	Uwierzycie że około dziesięciu akapitów?	4.166666667
Ale ośmiornica to zrobiła.	But the octopus did.	Ośmiornice owszem.	4.666666667
Zapomnij o nuklearnym holokauście, to rozwidlenie, o które musimy się martwić.	Forget nuclear holocaust it is the fork that we have to worry about.	Zapomnijcie o nuklearnym holocauście to o widelec powinniśmy się martwić.	4.416666667
Możesz zobaczyć, że czarne obszary w prawym górnym kwadrancie to obszary, w których przeszedł operację.	You can see that the black regions in the upper right quadrant are the areas where he had surgery.	Widać czarne miejsca w prawym górnym rogu które wskazują operowane miejsca.	4.416666667
W teorii myślimy o racjonalnych istotach ludzkich.	In theory we are thinking rational human beings.	Teoretycznie jesteśmy myślącymi racjonalnymi ludźmi.	4.333333333
Jednak haczyk polega na tym, że trzeba wprowadzać innowacje coraz szybciej i szybciej.	The catch however to this is that you have to innovate faster and faster and faster.	Tutaj jednak haczyk polega na tym że innowacje potrzeba wprowadzać coraz szybciej że innowacje potrzeba wprowadzać coraz szybciej.	4.333333333
Jedno ładowanie i jeden sklep.	One recharge and one stores.	Jeden typ wciąż się na nowo wypełnia wodą ten drugi przechowuje wodę.	4.083333333
